"934","科尔沁左翼中旗","65","2","150521"
"935","科尔沁左翼后旗","65","2","150522"
"936","开鲁县","65","2","150523"
"937","库伦旗","65","2","150524"
"938","奈曼旗","65","2","150525"
"939","扎鲁特旗","65","2","150526"
"940","霍林郭勒市","65","2","150581"
"941","东胜区","66","2","150602"
"942","达拉特旗","66","2","150621"
"943","准格尔旗","66","2","150622"
"944","鄂托克前旗","66","2","150623"
"945","鄂托克旗","66","2","150624"
"946","杭锦旗","66","2","150625"
"947","乌审旗","66","2","150626"
"948","伊金霍洛旗","66","2","150627"
"949","市辖区","67","2","150701"
"950","海拉尔区","67","2","150702"
"951","阿荣旗","67","2","150721"
"952","莫力达瓦达斡尔族自治旗","67","2","150722"
"953","鄂伦春自治旗","67","2","150723"
"954","鄂温克族自治旗","67","2","150724"
"955","陈巴尔虎旗","67","2","150725"
"956","新巴尔虎左旗","67","2","150726"
"957","新巴尔虎右旗","67","2","150727"
"958","满洲里市","67","2","150781"
"959","牙克石市","67","2","150782"
"960","扎兰屯市","67","2","150783"
"961","额尔古纳市","67","2","150784"
"962","根河市","67","2","150785"
"963","市辖区","68","2","150801"
"964","临河区","68","2","150802"
"965","五原县","68","2","150821"
"966","磴口县","68","2","150822"
"967","乌拉特前旗","68","2","150823"
"968","乌拉特中旗","68","2","150824"
"969","乌拉特后旗","68","2","150825"
"970","杭锦后旗","68","2","150826"
"971","市辖区","69","2","150901"
"972","集宁区","69","2","150902"
"973","卓资县","69","2","150921"
"974","化德县","69","2","150922"
"975","商都县","69","2","150923"
"976","兴和县","69","2","150924"
"977","凉城县","69","2","150925"
"978","察哈尔右翼前旗","69","2","150926"
"979","察哈尔右翼中旗","69","2","150927"
"980","察哈尔右翼后旗","69","2","150928"
"981","四子王旗","69","2","150929"
"982","丰镇市","69","2","150981"
"983","乌兰浩特市","70","2","152201"
"984","阿尔山市","70","2","152202"
"985","科尔沁右翼前旗","70","2","152221"
"986","科尔沁右翼中旗","70","2","152222"
"987","扎赉特旗","70","2","152223"
"988","突泉县","70","2","152224"
"989","二连浩特市","71","2","152501"
"990","锡林浩特市","71","2","152502"
"991","阿巴嘎旗","71","2","152522"
"992","苏尼特左旗","71","2","152523"
"993","苏尼特右旗","71","2","152524"
"994","东乌珠穆沁旗","71","2","152525"
"995","西乌珠穆沁旗","71","2","152526"
"996","太仆寺旗","71","2","152527"
"997","镶黄旗","71","2","152528"
"998","正镶白旗","71","2","152529"
"999","正蓝旗","71","2","152530"
"1000","多伦县","71","2","152531"
"1001","阿拉善左旗","72","2","152921"
"1002","阿拉善右旗","72","2","152922"
"1003","额济纳旗","72","2","152923"
